id	latitude	longitude	datetime	device_id	emitter_id	is_reflection
512191	42.616828333333	9.4804228333333	2019-09-16 10:28:33	34	2	0
512192	42.616827333333	9.4804231666667	2019-09-16 10:28:35	34	2	0
512193	42.616827666667	9.4804231666667	2019-09-16 10:28:37	34	2	0
512194	42.616827833333	9.4804235	2019-09-16 10:28:37	34	2	1
512195	42.616826833333	9.4804226666667	2019-09-16 10:28:39	34	2	0
512196	42.616826166667	9.4804223333333	2019-09-16 10:28:41	34	2	0
512197	42.616825333333	9.480421	2019-09-16 10:28:43	34	2	0
512198	42.616825166667	9.4804211666667	2019-09-16 10:28:45	34	2	0
512199	42.616823333333	9.4804185	2019-09-16 10:28:47	34	2	0
512200	42.616823666667	9.4804193333333	2019-09-16 10:28:49	34	2	0
512201	42.616825666667	9.4804206666667	2019-09-16 10:28:51	34	2	0
512202	42.616826	9.4804225	2019-09-16 10:28:53	34	2	0
512203	42.616826166667	9.4804246666667	2019-09-16 10:28:55	34	2	0
512204	42.6168265	9.4804265	2019-09-16 10:28:57	34	2	0
512205	42.616827	9.4804271666667	2019-09-16 10:28:58	34	3	0
512206	42.616827333333	9.4804278333333	2019-09-16 10:28:59	34	2	0
512207	42.616827833333	9.4804286666667	2019-09-16 10:29:01	34	2	0
512208	42.616827833333	9.4804286666667	2019-09-16 10:29:01	34	2	1
512209	42.6168285	9.480429	2019-09-16 10:29:03	34	2	0
512210	42.616829333333	9.480429	2019-09-16 10:29:05	34	2	0
512211	42.616829833333	9.4804288333333	2019-09-16 10:29:07	34	2	0
512212	42.6168305	9.4804291666667	2019-09-16 10:29:09	34	2	0
512213	42.616831333333	9.4804291666667	2019-09-16 10:29:11	34	2	0
512214	42.616831833333	9.4804285	2019-09-16 10:29:14	34	2	0
512215	42.616832333333	9.4804273333333	2019-09-16 10:29:15	34	2	0
512216	42.616832666667	9.4804258333333	2019-09-16 10:29:17	34	2	0
512217	42.616832833333	9.480425	2019-09-16 10:29:19	34	2	0
512218	42.616833	9.4804241666667	2019-09-16 10:29:21	34	2	0
512219	42.616833	9.4804235	2019-09-16 10:29:23	34	2	0
512220	42.616833166667	9.4804231666667	2019-09-16 10:29:25	34	2	0
512221	42.616833166667	9.4804233333333	2019-09-16 10:29:27	34	2	0
512222	42.616833166667	9.4804235	2019-09-16 10:29:29	34	2	0
512223	42.616833333333	9.4804236666667	2019-09-16 10:29:31	34	2	0
512224	42.616833333333	9.4804238333333	2019-09-16 10:29:33	34	2	0
512225	42.616833	9.4804243333333	2019-09-16 10:29:35	34	2	0
512226	42.616832333333	9.480425	2019-09-16 10:29:37	34	2	0
512227	42.616832	9.4804246666667	2019-09-16 10:29:39	34	2	0
512228	42.616831666667	9.4804248333333	2019-09-16 10:29:41	34	2	0
512229	42.616831	9.4804248333333	2019-09-16 10:29:43	34	2	0
512230	42.616829833333	9.4804245	2019-09-16 10:29:45	34	2	0
512231	42.616828333333	9.480424	2019-09-16 10:29:47	34	2	0
512232	42.6168275	9.4804238333333	2019-09-16 10:29:49	34	2	0
512233	42.616827	9.4804248333333	2019-09-16 10:29:51	34	2	0
512234	42.616826333333	9.4804261666667	2019-09-16 10:29:53	34	2	0
512235	42.616825833333	9.4804278333333	2019-09-16 10:29:55	34	2	0
512236	42.616825333333	9.4804293333333	2019-09-16 10:29:57	34	2	0
512237	42.6168245	9.4804306666667	2019-09-16 10:29:59	34	2	0
512238	42.616823666667	9.480432	2019-09-16 10:30:01	34	2	0
512239	42.616823	9.480433	2019-09-16 10:30:03	34	2	0
512240	42.616822833333	9.4804331666667	2019-09-16 10:30:05	34	2	0
512241	42.616822333333	9.4804325	2019-09-16 10:30:07	34	2	0
512242	42.616821833333	9.480432	2019-09-16 10:30:09	34	2	0
512243	42.616821166667	9.4804316666667	2019-09-16 10:30:11	34	2	0
512244	42.616821166667	9.4804311666667	2019-09-16 10:30:14	34	2	0
512245	42.616820666667	9.4804311666667	2019-09-16 10:30:15	34	2	0
512246	42.616820333333	9.4804313333333	2019-09-16 10:30:17	34	2	0
512247	42.61682	9.4804315	2019-09-16 10:30:19	34	2	0
512248	42.61682	9.4804321666667	2019-09-16 10:30:21	34	2	0
512249	42.616819666667	9.4804326666667	2019-09-16 10:30:23	34	2	0
512250	42.6168195	9.4804328333333	2019-09-16 10:30:25	34	2	0
512251	42.616819	9.4804331666667	2019-09-16 10:30:27	34	2	0
512252	42.616818666667	9.480433	2019-09-16 10:30:29	34	2	0
512253	42.616817833333	9.4804321666667	2019-09-16 10:30:31	34	2	0
512254	42.616817333333	9.4804316666667	2019-09-16 10:30:33	34	2	0
512255	42.616817166667	9.4804313333333	2019-09-16 10:30:35	34	2	0
512256	42.616817166667	9.480431	2019-09-16 10:30:37	34	2	0
512257	42.616817166667	9.48043	2019-09-16 10:30:39	34	2	0
512258	42.616817166667	9.480429	2019-09-16 10:30:41	34	2	0
512259	42.616817333333	9.4804281666667	2019-09-16 10:30:43	34	2	0
512260	42.616817666667	9.4804271666667	2019-09-16 10:30:45	34	2	0
512261	42.616818333333	9.4804258333333	2019-09-16 10:30:47	34	2	0
512262	42.616819333333	9.4804238333333	2019-09-16 10:30:49	34	2	0
512263	42.61682	9.480422	2019-09-16 10:30:51	34	2	0
512264	42.616820666667	9.4804216666667	2019-09-16 10:30:53	34	2	0
512265	42.616820666667	9.4804215	2019-09-16 10:30:55	34	2	0
512266	42.616821166667	9.480421	2019-09-16 10:30:57	34	2	0
512267	42.616821666667	9.4804201666667	2019-09-16 10:30:59	34	2	0
512268	42.616821833333	9.4804191666667	2019-09-16 10:31:01	34	2	0
512269	42.616822333333	9.480418	2019-09-16 10:31:03	34	2	0
512270	42.6168225	9.4804171666667	2019-09-16 10:31:05	34	2	0
512271	42.616822333333	9.4804173333333	2019-09-16 10:31:07	34	2	0
512272	42.616822666667	9.4804166666667	2019-09-16 10:31:09	34	2	0
512273	42.616822666667	9.480416	2019-09-16 10:31:11	34	2	0
512274	42.616823	9.4804151666667	2019-09-16 10:31:14	34	2	0
512275	42.616824333333	9.4804123333333	2019-09-16 10:31:15	34	2	0
512276	42.616825166667	9.480409	2019-09-16 10:31:17	34	2	0
512277	42.616826	9.4804066666667	2019-09-16 10:31:19	34	2	0
512278	42.616826833333	9.4804051666667	2019-09-16 10:31:21	34	2	0
512279	42.6168275	9.4804036666667	2019-09-16 10:31:23	34	2	0
512280	42.616828	9.4804025	2019-09-16 10:31:25	34	2	0
512281	42.616828333333	9.480402	2019-09-16 10:31:27	34	2	0
512282	42.616828666667	9.480402	2019-09-16 10:31:29	34	2	0
512283	42.616829166667	9.4804018333333	2019-09-16 10:31:31	34	2	0
512284	42.616829666667	9.480401	2019-09-16 10:31:33	34	2	0
512285	42.616830333333	9.4804011666667	2019-09-16 10:31:35	34	2	0
512286	42.616830666667	9.4804016666667	2019-09-16 10:31:37	34	2	0
512287	42.616831	9.4804023333333	2019-09-16 10:31:39	34	2	0
512288	42.616831166667	9.4804026666667	2019-09-16 10:31:41	34	3	0
512289	42.6168315	9.4804031666667	2019-09-16 10:31:41	34	2	0
512290	42.616831833333	9.4804045	2019-09-16 10:31:43	34	2	0
512291	42.616833	9.4804056666667	2019-09-16 10:31:45	34	2	0
512292	42.616834	9.4804073333333	2019-09-16 10:31:47	34	2	0
512293	42.616834833333	9.4804086666667	2019-09-16 10:31:49	34	2	0
512294	42.616836	9.4804098333333	2019-09-16 10:31:51	34	2	0
512295	42.616837333333	9.4804108333333	2019-09-16 10:31:53	34	2	0
512296	42.616838833333	9.4804115	2019-09-16 10:31:55	34	2	0
512297	42.616840166667	9.4804121666667	2019-09-16 10:31:57	34	2	0
512298	42.616841166667	9.4804125	2019-09-16 10:31:59	34	2	0
512299	42.616842166667	9.4804131666667	2019-09-16 10:32:01	34	2	0
512300	42.6168435	9.480414	2019-09-16 10:32:03	34	2	0
512301	42.616844833333	9.4804146666667	2019-09-16 10:32:05	34	2	0
512302	42.616846166667	9.4804158333333	2019-09-16 10:32:07	34	2	0
512303	42.6168475	9.4804171666667	2019-09-16 10:32:09	34	2	0
512304	42.616848833333	9.4804176666667	2019-09-16 10:32:11	34	2	0
512305	42.61685	9.4804176666667	2019-09-16 10:32:14	34	2	0
512306	42.616850833333	9.4804173333333	2019-09-16 10:32:15	34	2	0
512307	42.6168515	9.4804175	2019-09-16 10:32:17	34	2	0
512308	42.616852166667	9.4804173333333	2019-09-16 10:32:19	34	2	0
512309	42.6168525	9.4804173333333	2019-09-16 10:32:21	34	2	0
512310	42.6168525	9.480417	2019-09-16 10:32:23	34	2	0
512311	42.6168525	9.480417	2019-09-16 10:32:23	34	2	1
512312	42.616852333333	9.4804168333333	2019-09-16 10:32:25	34	2	0
512313	42.6168515	9.480417	2019-09-16 10:32:27	34	2	0
512314	42.616850833333	9.4804176666667	2019-09-16 10:32:29	34	2	0
512315	42.616850833333	9.4804176666667	2019-09-16 10:32:29	34	3	0
512316	42.616850333333	9.4804185	2019-09-16 10:32:31	34	2	0
512317	42.616849333333	9.4804196666667	2019-09-16 10:32:33	34	2	0
512318	42.616848833333	9.4804208333333	2019-09-16 10:32:35	34	2	0
512319	42.616848	9.4804218333333	2019-09-16 10:32:37	34	2	0
512320	42.616847666667	9.4804231666667	2019-09-16 10:32:39	34	2	0
512321	42.616847333333	9.4804245	2019-09-16 10:32:41	34	2	0
512322	42.616847166667	9.480425	2019-09-16 10:32:43	34	2	0
512323	42.616847	9.4804255	2019-09-16 10:32:45	34	2	0
512324	42.616846666667	9.4804261666667	2019-09-16 10:32:47	34	2	0
512325	42.616846166667	9.4804266666667	2019-09-16 10:32:49	34	2	0
512326	42.6168455	9.4804273333333	2019-09-16 10:32:51	34	2	0
512327	42.616844833333	9.4804273333333	2019-09-16 10:32:53	34	2	0
512328	42.616843833333	9.4804271666667	2019-09-16 10:32:55	34	2	0
512329	42.616843	9.4804273333333	2019-09-16 10:32:57	34	2	0
512330	42.616842166667	9.4804261666667	2019-09-16 10:32:59	34	2	0
512331	42.616841333333	9.480425	2019-09-16 10:33:01	34	2	0
512332	42.616840666667	9.4804236666667	2019-09-16 10:33:03	34	2	0
512333	42.616840166667	9.4804223333333	2019-09-16 10:33:05	34	2	0
512334	42.6168395	9.4804211666667	2019-09-16 10:33:07	34	2	0
512335	42.616838666667	9.4804201666667	2019-09-16 10:33:09	34	2	0
512336	42.616837833333	9.4804191666667	2019-09-16 10:33:11	34	2	0
512337	42.616837	9.4804185	2019-09-16 10:33:14	34	2	0
512338	42.616836166667	9.4804178333333	2019-09-16 10:33:15	34	2	0
512339	42.6168355	9.4804175	2019-09-16 10:33:17	34	2	0
512340	42.616835	9.4804168333333	2019-09-16 10:33:19	34	2	0
512341	42.616834666667	9.4804171666667	2019-09-16 10:33:21	34	2	0
512342	42.6168345	9.4804168333333	2019-09-16 10:33:23	34	2	0
512343	42.6168345	9.4804171666667	2019-09-16 10:33:25	34	2	0
512344	42.616834166667	9.4804168333333	2019-09-16 10:33:27	34	2	0
512345	42.616833833333	9.480417	2019-09-16 10:33:29	34	2	0
512346	42.616833833333	9.4804178333333	2019-09-16 10:33:31	34	2	0
512347	42.6168335	9.4804183333333	2019-09-16 10:33:33	34	2	0
512348	42.616832666667	9.4804191666667	2019-09-16 10:33:35	34	2	0
512349	42.616832166667	9.4804201666667	2019-09-16 10:33:37	34	2	0
512350	42.616831333333	9.4804211666667	2019-09-16 10:33:39	34	2	0
512351	42.616830166667	9.480421	2019-09-16 10:33:41	34	2	0
512352	42.616829166667	9.480421	2019-09-16 10:33:43	34	2	0
512353	42.6168285	9.4804208333333	2019-09-16 10:33:45	34	2	0
512354	42.616827666667	9.4804201666667	2019-09-16 10:33:47	34	2	0
512355	42.616827	9.4804188333333	2019-09-16 10:33:49	34	2	0
512356	42.616826666667	9.480418	2019-09-16 10:33:51	34	2	0
512357	42.616826333333	9.4804176666667	2019-09-16 10:33:53	34	2	0
512358	42.616826166667	9.4804175	2019-09-16 10:33:55	34	2	0
512359	42.616826	9.4804175	2019-09-16 10:33:57	34	2	0
512360	42.616825666667	9.4804176666667	2019-09-16 10:33:59	34	2	0
512361	42.616825333333	9.4804183333333	2019-09-16 10:34:01	34	2	0
512362	42.616825166667	9.4804193333333	2019-09-16 10:34:03	34	2	0
512363	42.616825833333	9.4804201666667	2019-09-16 10:34:05	34	2	0
512364	42.616826333333	9.4804216666667	2019-09-16 10:34:07	34	2	0
512365	42.6168265	9.4804235	2019-09-16 10:34:09	34	2	0
512366	42.616827	9.480425	2019-09-16 10:34:11	34	2	0
512367	42.616827666667	9.4804265	2019-09-16 10:34:14	34	2	0
512368	42.6168285	9.4804276666667	2019-09-16 10:34:15	34	2	0
512369	42.616829666667	9.4804286666667	2019-09-16 10:34:17	34	2	0
512370	42.616830666667	9.4804288333333	2019-09-16 10:34:19	34	2	0
512371	42.6168315	9.480429	2019-09-16 10:34:21	34	2	0
512372	42.6168325	9.4804285	2019-09-16 10:34:23	34	2	0
512373	42.616833666667	9.4804285	2019-09-16 10:34:25	34	2	0
512374	42.616834666667	9.4804283333333	2019-09-16 10:34:27	34	2	0
512375	42.616835666667	9.4804285	2019-09-16 10:34:29	34	2	0
512376	42.6168365	9.4804285	2019-09-16 10:34:31	34	2	0
512377	42.616837	9.4804281666667	2019-09-16 10:34:33	34	2	0
512378	42.6168375	9.4804281666667	2019-09-16 10:34:35	34	2	0
512379	42.6168375	9.4804281666667	2019-09-16 10:34:35	34	2	1
512380	42.6168375	9.4804283333333	2019-09-16 10:34:37	34	2	0
512381	42.616837	9.480429	2019-09-16 10:34:39	34	2	0
512382	42.616836333333	9.4804296666667	2019-09-16 10:34:41	34	2	0
512383	42.616835666667	9.4804296666667	2019-09-16 10:34:43	34	2	0
512384	42.616835	9.4804298333333	2019-09-16 10:34:45	34	2	0
512385	42.616835	9.4804298333333	2019-09-16 10:34:45	34	3	0
512386	42.616834333333	9.48043	2019-09-16 10:34:47	34	2	0
512387	42.616833666667	9.4804293333333	2019-09-16 10:34:49	34	2	0
512388	42.616833333333	9.4804286666667	2019-09-16 10:34:51	34	2	0
512389	42.616833666667	9.4804268333333	2019-09-16 10:34:53	34	2	0
512390	42.616834	9.4804255	2019-09-16 10:34:55	34	2	0
512391	42.6168345	9.4804243333333	2019-09-16 10:34:57	34	2	0
512392	42.616834833333	9.480423	2019-09-16 10:34:59	34	2	0
512393	42.616835	9.480422	2019-09-16 10:35:01	34	2	0
512394	42.616835	9.480421	2019-09-16 10:35:03	34	2	0
512395	42.616835	9.480421	2019-09-16 10:35:03	34	2	1
512396	42.616834833333	9.4804195	2019-09-16 10:35:05	34	2	0
512397	42.616834833333	9.4804185	2019-09-16 10:35:07	34	2	0
512398	42.616835166667	9.480418	2019-09-16 10:35:09	34	2	0
512399	42.616835833333	9.4804176666667	2019-09-16 10:35:11	34	2	0
512400	42.6168365	9.4804175	2019-09-16 10:35:14	34	2	0
512401	42.616837	9.4804171666667	2019-09-16 10:35:15	34	2	0
512402	42.616836833333	9.4804163333333	2019-09-16 10:35:17	34	2	0
512403	42.616836666667	9.4804155	2019-09-16 10:35:19	34	2	0
512404	42.616836166667	9.480415	2019-09-16 10:35:21	34	2	0
512405	42.616836	9.480415	2019-09-16 10:35:23	34	2	0
512406	42.6168355	9.4804143333333	2019-09-16 10:35:25	34	2	0
512407	42.6168355	9.4804133333333	2019-09-16 10:35:27	34	2	0
512408	42.616835	9.4804128333333	2019-09-16 10:35:29	34	2	0
512409	42.6168345	9.4804123333333	2019-09-16 10:35:31	34	2	0
512410	42.616834333333	9.4804115	2019-09-16 10:35:33	34	2	0
512411	42.616834166667	9.4804101666667	2019-09-16 10:35:35	34	2	0
512412	42.616834166667	9.4804101666667	2019-09-16 10:35:35	34	2	1
512413	42.616834333333	9.4804093333333	2019-09-16 10:35:37	34	2	0
512414	42.616835	9.4804093333333	2019-09-16 10:35:39	34	2	0
512415	42.6168355	9.480409	2019-09-16 10:35:41	34	2	0
512416	42.616835666667	9.4804083333333	2019-09-16 10:35:43	34	2	0
512417	42.616835666667	9.4804083333333	2019-09-16 10:35:43	34	2	1
512418	42.616836166667	9.4804083333333	2019-09-16 10:35:45	34	2	0
512419	42.616836333333	9.480409	2019-09-16 10:35:47	34	2	0
512420	42.616837	9.4804095	2019-09-16 10:35:49	34	2	0
512421	42.616837666667	9.48041	2019-09-16 10:35:51	34	2	0
512422	42.616838333333	9.480411	2019-09-16 10:35:53	34	2	0
512423	42.616838833333	9.480412	2019-09-16 10:35:55	34	2	0
512424	42.616839	9.4804131666667	2019-09-16 10:35:57	34	2	0
512425	42.616839166667	9.4804143333333	2019-09-16 10:35:59	34	2	0
512426	42.616839333333	9.4804151666667	2019-09-16 10:36:01	34	2	0
512427	42.616839833333	9.4804165	2019-09-16 10:36:03	34	2	0
512428	42.616840666667	9.4804176666667	2019-09-16 10:36:05	34	2	0
512429	42.616841	9.4804178333333	2019-09-16 10:36:07	34	2	0
512430	42.616841333333	9.4804185	2019-09-16 10:36:09	34	2	0
512431	42.616841833333	9.4804196666667	2019-09-16 10:36:11	34	2	0
512432	42.616842166667	9.480421	2019-09-16 10:36:14	34	2	0
512433	42.616842166667	9.4804216666667	2019-09-16 10:36:15	34	2	0
512434	42.6168425	9.4804223333333	2019-09-16 10:36:17	34	2	0
512435	42.6168425	9.4804223333333	2019-09-16 10:36:17	34	2	1
512436	42.6168425	9.480423	2019-09-16 10:36:19	34	2	0
512437	42.616843	9.4804236666667	2019-09-16 10:36:21	34	2	0
512438	42.616843166667	9.480424	2019-09-16 10:36:23	34	2	0
512439	42.6168435	9.480425	2019-09-16 10:36:25	34	2	0
512440	42.616843833333	9.4804255	2019-09-16 10:36:27	34	2	0
512441	42.616843333333	9.4804266666667	2019-09-16 10:36:29	34	2	0
512442	42.616844333333	9.4804296666667	2019-09-16 10:36:31	34	2	0
512443	42.616845	9.4804321666667	2019-09-16 10:36:33	34	2	0
512444	42.6168445	9.4804316666667	2019-09-16 10:36:35	34	2	0
512445	42.616843666667	9.4804315	2019-09-16 10:36:37	34	2	0
512446	42.6168425	9.4804315	2019-09-16 10:36:39	34	2	0
512447	42.616841333333	9.4804318333333	2019-09-16 10:36:41	34	2	0
512448	42.616840666667	9.4804323333333	2019-09-16 10:36:43	34	2	0
512449	42.6168405	9.4804321666667	2019-09-16 10:36:45	34	2	0
512450	42.616840833333	9.4804313333333	2019-09-16 10:36:47	34	2	0
512451	42.616841833333	9.4804295	2019-09-16 10:36:49	34	2	0
512452	42.616842166667	9.4804285	2019-09-16 10:36:51	34	2	0
512453	42.616843	9.4804255	2019-09-16 10:36:53	34	2	0
512454	42.616843833333	9.4804208333333	2019-09-16 10:36:55	34	2	0
512455	42.616844166667	9.4804173333333	2019-09-16 10:36:57	34	2	0
512456	42.616844333333	9.4804143333333	2019-09-16 10:36:59	34	2	0
512457	42.616844166667	9.4804116666667	2019-09-16 10:37:01	34	2	0
512458	42.616844333333	9.4804093333333	2019-09-16 10:37:03	34	2	0
512459	42.616844166667	9.4804076666667	2019-09-16 10:37:05	34	2	0
512460	42.616843833333	9.4804056666667	2019-09-16 10:37:07	34	2	0
512461	42.6168435	9.4804043333333	2019-09-16 10:37:09	34	2	0
512462	42.616842666667	9.4804036666667	2019-09-16 10:37:11	34	2	0
512463	42.616841666667	9.480403	2019-09-16 10:37:14	34	2	0
512464	42.616840833333	9.4804028333333	2019-09-16 10:37:15	34	2	0
512465	42.616840833333	9.4804028333333	2019-09-16 10:37:16	34	2	1
512466	42.61684	9.4804038333333	2019-09-16 10:37:17	34	2	0
512467	42.616838833333	9.4804045	2019-09-16 10:37:19	34	2	0
512468	42.6168375	9.4804051666667	2019-09-16 10:37:21	34	2	0
512469	42.616836833333	9.4804058333333	2019-09-16 10:37:23	34	2	0
512470	42.616837166667	9.4804055	2019-09-16 10:37:25	34	2	0
512471	42.616837166667	9.4804055	2019-09-16 10:37:27	34	2	0
512472	42.6168365	9.4804058333333	2019-09-16 10:37:28	34	2	0
512473	42.616835666667	9.4804053333333	2019-09-16 10:37:31	34	2	0
512474	42.616835166667	9.4804055	2019-09-16 10:37:33	34	2	0
512475	42.616834	9.480406	2019-09-16 10:37:35	34	2	0
512500	42.6168755	9.4803693333333	2019-09-16 10:38:19	33	2	0
512501	42.6168755	9.4803688333333	2019-09-16 10:38:21	33	2	0
512502	42.616876166667	9.4803665	2019-09-16 10:38:23	33	2	0
512503	42.616877666667	9.4803641666667	2019-09-16 10:38:25	33	2	0
512504	42.616879	9.4803621666667	2019-09-16 10:38:27	33	2	0
512505	42.616880333333	9.4803603333333	2019-09-16 10:38:29	33	2	0
512506	42.6168815	9.4803595	2019-09-16 10:38:31	33	2	0
512507	42.616882166667	9.4803593333333	2019-09-16 10:38:33	33	2	0
512508	42.616882833333	9.4803595	2019-09-16 10:38:35	33	2	0
512509	42.616883333333	9.4803591666667	2019-09-16 10:38:37	33	2	0
512510	42.616883666667	9.4803596666667	2019-09-16 10:38:39	33	2	0
512511	42.6168845	9.48036	2019-09-16 10:38:41	33	2	0
512512	42.616884833333	9.4803605	2019-09-16 10:38:43	33	2	0
512513	42.616884666667	9.4803613333333	2019-09-16 10:38:45	33	2	0
512514	42.6168835	9.4803626666667	2019-09-16 10:38:47	33	2	0
512515	42.616882333333	9.4803641666667	2019-09-16 10:38:49	33	2	0
512516	42.616880666667	9.480366	2019-09-16 10:38:51	33	2	0
512517	42.616878666667	9.4803678333333	2019-09-16 10:38:53	33	2	0
512518	42.616877	9.4803691666667	2019-09-16 10:38:55	33	2	0
512519	42.616875666667	9.4803701666667	2019-09-16 10:38:57	33	2	0
512520	42.616874	9.4803718333333	2019-09-16 10:38:59	33	2	0
512521	42.616872666667	9.4803733333333	2019-09-16 10:39:01	33	2	0
512522	42.616871166667	9.4803755	2019-09-16 10:39:03	33	2	0
512523	42.616868166667	9.480378	2019-09-16 10:39:05	33	2	0
512524	42.616865666667	9.4803801666667	2019-09-16 10:39:07	33	2	0
512525	42.616863333333	9.4803821666667	2019-09-16 10:39:09	33	2	0
512526	42.616860666667	9.4803838333333	2019-09-16 10:39:11	33	2	0
512527	42.616858166667	9.4803851666667	2019-09-16 10:39:13	33	2	0
512528	42.616855333333	9.4803858333333	2019-09-16 10:39:15	33	2	0
512529	42.616852333333	9.4803856666667	2019-09-16 10:39:17	33	2	0
512530	42.616849833333	9.4803851666667	2019-09-16 10:39:19	33	2	0
512531	42.616847333333	9.4803853333333	2019-09-16 10:39:21	33	2	0
512532	42.6168455	9.4803856666667	2019-09-16 10:39:23	33	2	0
512533	42.616844	9.480386	2019-09-16 10:39:25	33	2	0
512534	42.616842666667	9.4803863333333	2019-09-16 10:39:27	33	2	0
512535	42.616841666667	9.4803868333333	2019-09-16 10:39:29	33	2	0
512536	42.616841166667	9.4803876666667	2019-09-16 10:39:30	33	2	0
512537	42.616841166667	9.4803885	2019-09-16 10:39:32	33	2	0
512538	42.616841333333	9.4803893333333	2019-09-16 10:39:34	33	2	0
512539	42.616841333333	9.48039	2019-09-16 10:39:36	33	2	0
512540	42.6168415	9.4803905	2019-09-16 10:39:38	33	2	0
512541	42.616842166667	9.480391	2019-09-16 10:39:40	33	2	0
512542	42.616843	9.4803913333333	2019-09-16 10:39:42	33	2	0
512543	42.616843833333	9.4803915	2019-09-16 10:39:44	33	2	0
512544	42.6168455	9.4803915	2019-09-16 10:39:46	33	2	0
512545	42.616847666667	9.4803903333333	2019-09-16 10:39:48	33	2	0
512546	42.616848666667	9.480389	2019-09-16 10:39:50	33	2	0
512547	42.6168505	9.4803888333333	2019-09-16 10:39:52	33	2	0
512548	42.616852166667	9.4803886666667	2019-09-16 10:39:54	33	2	0
512549	42.616854166667	9.4803888333333	2019-09-16 10:39:56	33	2	0
512550	42.616859166667	9.480389	2019-09-16 10:39:58	33	2	0
512551	42.616863	9.480389	2019-09-16 10:40:00	33	2	0
512552	42.616867166667	9.4803893333333	2019-09-16 10:40:02	33	2	0
512553	42.6168705	9.4803895	2019-09-16 10:40:04	33	2	0
512554	42.616873666667	9.4803908333333	2019-09-16 10:40:06	33	2	0
512555	42.616875833333	9.4803911666667	2019-09-16 10:40:08	33	2	0
512556	42.616878333333	9.4803916666667	2019-09-16 10:40:10	33	2	0
512557	42.616881166667	9.480392	2019-09-16 10:40:12	33	2	0
512558	42.616883833333	9.4803923333333	2019-09-16 10:40:14	33	2	0
512559	42.616886833333	9.4803921666667	2019-09-16 10:40:16	33	2	0
512560	42.6168895	9.480392	2019-09-16 10:40:18	33	2	0
512561	42.616891666667	9.4803916666667	2019-09-16 10:40:20	33	2	0
512562	42.616893666667	9.4803918333333	2019-09-16 10:40:22	33	2	0
512563	42.6168955	9.4803916666667	2019-09-16 10:40:24	33	2	0
512564	42.616896833333	9.4803923333333	2019-09-16 10:40:26	33	2	0
512565	42.616897833333	9.4803933333333	2019-09-16 10:40:28	33	2	0
512566	42.6168985	9.4803943333333	2019-09-16 10:40:30	33	2	0
512567	42.6169	9.480395	2019-09-16 10:40:32	33	2	0
512568	42.616901166667	9.4803956666667	2019-09-16 10:40:34	33	2	0
512569	42.6169025	9.4803963333333	2019-09-16 10:40:36	33	2	0
512570	42.616903666667	9.4803966666667	2019-09-16 10:40:38	33	2	0
512571	42.6169045	9.4803975	2019-09-16 10:40:40	33	2	0
512572	42.616904833333	9.4803981666667	2019-09-16 10:40:42	33	2	0
512573	42.6169045	9.4803988333333	2019-09-16 10:40:44	33	2	0
512574	42.6169045	9.4803993333333	2019-09-16 10:40:46	33	2	0
512575	42.616905166667	9.4803991666667	2019-09-16 10:40:48	33	2	0
512576	42.616905666667	9.4803993333333	2019-09-16 10:40:50	33	2	0
